symbol,side,entry_date,exit_date,entry_price,exit_price,qty,pnl_pct,pnl_dollar,exit_reason,hold_days
MRK,long,2021-11-18,2021-11-26,71.0806,65.9362,40,-0.07237,-205.78,max_hold,8
BAC,long,2021-11-18,2021-11-26,41.5598,41.2605,68,-0.0072,-20.35,max_hold,8
XOM,long,2021-11-22,2021-11-29,51.6605,51.7287,54,0.00132,3.68,max_hold,7
COP,long,2021-11-22,2021-11-29,59.0949,59.926,47,0.01406,39.06,max_hold,7
DVN,long,2021-11-22,2021-11-29,32.1812,33.9752,87,0.05575,156.08,max_hold,7
QCOM,long,2021-11-23,2021-11-30,162.7227,163.6722,17,0.00584,16.14,max_hold,7
TSLA,long,2021-11-24,2021-12-01,360.3101,366.1702,7,0.01626,41.02,max_hold,7
CRM,long,2021-11-26,2021-12-01,279.8016,248.3962,10,-0.11224,-314.05,stop_loss,5
MA,long,2021-11-29,2021-12-01,321.4954,301.3008,8,-0.06281,-161.56,stop_loss,2
DVN,long,2021-12-01,2021-12-01,34.9232,31.9823,80,-0.08421,-235.27,stop_loss,0
MRK,long,2021-11-29,2021-12-06,66.0021,62.1484,42,-0.05839,-161.86,max_hold,7
BAC,long,2021-11-29,2021-12-06,41.3017,39.7978,68,-0.03641,-102.27,max_hold,7
SLB,long,2021-11-30,2021-12-07,26.1535,27.9343,108,0.06809,192.32,max_hold,7
WMT,long,2021-11-30,2021-12-07,44.4291,43.3118,63,-0.02515,-70.39,max_hold,7
XOM,long,2021-11-30,2021-12-07,51.7804,53.5682,54,0.03453,96.54,max_hold,7
DVN,long,2021-12-02,2021-12-09,32.0142,34.7765,86,0.08628,237.55,max_hold,7
CRM,long,2021-12-02,2021-12-09,248.6448,261.4439,11,0.05148,140.79,max_hold,7
META,long,2021-12-02,2021-12-09,308.8436,329.5002,9,0.06688,185.91,max_hold,7
AMD,long,2021-12-02,2021-12-09,147.7538,141.2193,18,-0.04423,-117.62,max_hold,7
NVDA,long,2021-12-10,2021-12-13,31.0674,27.598,90,-0.11168,-312.25,stop_loss,3
BAC,long,2021-12-07,2021-12-14,39.8377,39.6281,70,-0.00526,-14.67,max_hold,7
COST,long,2021-12-09,2021-12-15,502.9894,536.6857,5,0.06699,168.48,signal_fade,6
LLY,long,2021-12-09,2021-12-15,234.853,264.5393,12,0.1264,356.24,signal_fade,6
DVN,long,2021-12-10,2021-12-15,34.8113,32.6485,81,-0.06213,-175.19,stop_loss,5
JPM,long,2021-12-09,2021-12-16,142.4347,141.9982,19,-0.00306,-8.29,max_hold,7
WMT,long,2021-12-09,2021-12-16,43.0788,44.9634,65,0.04375,122.5,max_hold,7
TSLA,long,2021-12-10,2021-12-16,336.4181,304.7709,8,-0.09407,-253.18,stop_loss,6
CRM,long,2021-12-10,2021-12-17,261.7055,245.5175,10,-0.06186,-161.88,max_hold,7
SLB,long,2021-12-10,2021-12-17,28.116,25.3866,100,-0.09708,-272.94,max_hold,7
AMD,long,2021-12-14,2021-12-21,131.7358,142.5787,21,0.08231,227.7,max_hold,7
UNH,short,2021-12-14,2021-12-21,442.2137,449.484,6,-0.01644,-43.62,max_hold,7
BAC,long,2021-12-15,2021-12-22,39.6678,39.905,70,0.00598,16.61,max_hold,7
DVN,long,2021-12-16,2021-12-23,32.6811,33.9269,86,0.03812,107.14,max_hold,7
ADBE,long,2021-12-17,2021-12-27,566.3731,582.5486,4,0.02856,64.7,max_hold,10
ABBV,short,2021-12-17,2021-12-27,110.9527,114.213,25,-0.02938,-81.51,max_hold,10
NVDA,long,2021-12-20,2021-12-27,27.2326,31.1978,102,0.1456,404.45,max_hold,7
XOM,long,2021-12-20,2021-12-27,50.3502,52.9693,55,0.05202,144.05,max_hold,7
COP,long,2021-12-20,2021-12-27,56.8971,62.2318,49,0.09376,261.4,max_hold,7
BAC,long,2021-12-23,2021-12-30,39.9449,39.771,70,-0.00435,-12.17,max_hold,7
CRM,long,2021-12-23,2021-12-30,247.081,250.8623,11,0.0153,41.59,max_hold,7
WMT,long,2021-12-23,2021-12-30,44.0783,45.0957,64,0.02308,65.12,max_hold,7
DVN,long,2021-12-27,2021-12-30,33.9609,35.3348,83,0.04046,114.04,end_of_period,3
MRK,long,2021-12-27,2021-12-30,66.2621,67.1888,42,0.01399,38.92,end_of_period,3
SLB,long,2021-12-28,2021-12-30,26.9494,26.9405,106,-0.00033,-0.94,end_of_period,2
ADBE,long,2021-12-28,2021-12-30,583.1314,570.2448,4,-0.0221,-51.55,end_of_period,2
NVDA,long,2021-12-29,2021-12-30,30.1928,29.4781,94,-0.02367,-67.18,end_of_period,1
ADBE,long,2022-01-04,2022-01-05,564.182,509.745,5,-0.09649,-272.18,stop_loss,1
SLB,long,2022-01-04,2022-01-11,29.0655,32.9935,98,0.13514,384.94,max_hold,7
NVDA,long,2022-01-05,2022-01-12,28.8723,28.2755,98,-0.02067,-58.48,max_hold,7
MSFT,long,2022-01-05,2022-01-12,314.0556,308.5522,9,-0.01752,-49.53,max_hold,7
ADBE,long,2022-01-06,2022-01-13,510.255,514.2327,5,0.0078,19.89,max_hold,7
UNH,long,2022-01-07,2022-01-14,431.5286,428.7745,6,-0.00638,-16.52,max_hold,7
COST,long,2022-01-10,2022-01-18,503.4555,465.5129,5,-0.07536,-189.71,stop_loss,8
NVDA,long,2022-01-13,2022-01-18,28.3038,25.9839,101,-0.08196,-234.31,stop_loss,5
AVGO,long,2022-01-13,2022-01-18,57.9395,53.6484,49,-0.07406,-210.26,stop_loss,5
HD,long,2022-01-12,2022-01-19,346.1936,321.8345,8,-0.07036,-194.87,stop_loss,7
COST,long,2022-01-19,2022-01-19,465.9786,466.3301,6,0.00075,2.11,signal_fade,0
LLY,long,2022-01-13,2022-01-20,244.0554,236.9118,11,-0.02927,-78.58,max_hold,7
AMD,long,2022-01-14,2022-01-20,131.7458,120.0799,21,-0.08855,-244.98,stop_loss,6
NVDA,long,2022-01-19,2022-01-20,26.0099,23.4213,108,-0.09952,-279.57,stop_loss,1
AVGO,long,2022-01-19,2022-01-21,53.7021,48.9725,52,-0.08807,-245.94,stop_loss,2
HD,long,2022-01-20,2022-01-24,322.1565,318.9932,8,-0.00982,-25.31,signal_fade,4
GS,long,2022-01-18,2022-01-25,322.3661,310.0223,8,-0.03829,-98.75,max_hold,7
AMD,long,2022-01-21,2022-01-25,120.2001,114.4927,23,-0.04748,-131.27,stop_loss,4
AMD,long,2022-01-26,2022-01-27,114.6073,101.4992,24,-0.11437,-314.59,stop_loss,1
NVDA,long,2022-01-21,2022-01-28,23.4447,23.0974,117,-0.01481,-40.63,max_hold,7
COST,long,2022-01-21,2022-01-28,458.3976,467.5178,6,0.0199,54.72,max_hold,7
AVGO,long,2022-01-24,2022-01-31,49.0215,54.0441,56,0.10246,281.27,max_hold,7
BAC,long,2022-01-24,2022-01-31,39.2476,41.2715,70,0.05157,141.67,max_hold,7
MA,long,2022-01-25,2022-02-01,334.9009,379.364,8,0.13277,355.71,max_hold,7
AMD,long,2022-01-28,2022-02-04,101.6008,123.4982,27,0.21552,591.23,max_hold,7
NVDA,long,2022-01-31,2022-02-07,23.1205,24.2701,120,0.04972,137.95,max_hold,7
META,long,2022-02-07,2022-02-08,235.7486,222.1372,11,-0.05774,-149.73,stop_loss,1
TSLA,long,2022-02-02,2022-02-09,309.548,302.6386,9,-0.02232,-62.18,max_hold,7
ABBV,long,2022-02-02,2022-02-09,116.1357,122.6513,24,0.0561,156.37,max_hold,7
MRK,long,2022-02-07,2022-02-14,68.6947,67.5111,41,-0.01723,-48.53,max_hold,7
GS,short,2022-02-07,2022-02-14,326.9186,325.9923,8,0.00283,7.41,max_hold,7
META,long,2022-02-09,2022-02-16,222.3595,212.0509,12,-0.04636,-123.7,max_hold,7
GOOGL,long,2022-02-14,2022-02-22,132.1513,130.4262,21,-0.01305,-36.23,max_hold,8
JNJ,long,2022-02-15,2022-02-22,146.2161,142.9194,19,-0.02255,-62.64,max_hold,7
META,long,2022-02-17,2022-02-23,212.263,189.3021,13,-0.10817,-298.49,stop_loss,6
TSLA,long,2022-02-23,2022-02-23,276.9484,233.3466,10,-0.15744,-436.02,stop_loss,0
CRM,long,2022-02-18,2022-02-25,197.0904,204.1541,14,0.03584,98.89,max_hold,7
BAC,long,2022-02-18,2022-02-25,41.1876,39.0476,68,-0.05196,-145.52,max_hold,7
HD,long,2022-02-23,2022-03-02,284.701,293.2076,9,0.02988,76.56,max_hold,7
TSLA,long,2022-02-24,2022-03-02,233.5801,292.7769,11,0.25343,651.16,signal_fade,6
AMD,long,2022-02-24,2022-03-03,104.6123,111.944,26,0.07008,190.62,max_hold,7
V,long,2022-02-28,2022-03-04,209.1675,193.3252,13,-0.07574,-205.95,stop_loss,4
MA,long,2022-03-01,2022-03-04,349.0746,321.1764,8,-0.07992,-223.19,stop_loss,3
ADBE,long,2022-02-28,2022-03-07,462.6312,432.2938,6,-0.06558,-182.02,max_hold,7
BAC,long,2022-03-01,2022-03-07,39.0777,35.0652,72,-0.10268,-288.91,stop_loss,6
SLB,long,2022-03-02,2022-03-09,34.989,39.0594,79,0.11633,321.56,max_hold,7
AMD,long,2022-03-07,2022-03-14,108.5843,102.6087,25,-0.05503,-149.39,max_hold,7
NVDA,long,2022-03-07,2022-03-14,22.7604,21.4432,122,-0.05787,-160.7,max_hold,7
V,long,2022-03-07,2022-03-14,193.5186,195.5019,14,0.01025,27.77,max_hold,7
MA,long,2022-03-07,2022-03-14,321.4978,323.944,8,0.00761,19.57,max_hold,7
BAC,long,2022-03-08,2022-03-15,35.1002,37.9102,78,0.08006,219.18,max_hold,7
QCOM,long,2022-03-08,2022-03-15,137.0253,133.5356,20,-0.02547,-69.79,max_hold,7
LLY,short,2022-03-11,2022-03-17,255.4292,275.7194,10,-0.07944,-202.9,stop_loss,6
HD,short,2022-03-14,2022-03-21,289.3497,295.3888,9,-0.02087,-54.35,max_hold,7
AMD,long,2022-03-15,2022-03-22,102.7113,114.2329,26,0.11217,299.56,max_hold,7
DVN,long,2022-03-15,2022-03-22,41.5722,51.3621,66,0.23549,646.13,max_hold,7
TSLA,long,2022-03-15,2022-03-22,258.5526,326.4833,10,0.26273,679.31,max_hold,7
XOM,long,2022-03-15,2022-03-22,68.253,72.0949,40,0.05629,153.68,max_hold,7
UNH,long,2022-03-23,2022-03-23,464.8064,466.8656,6,0.00443,12.36,signal_fade,0
GS,short,2022-03-17,2022-03-24,303.545,303.9028,9,-0.00118,-3.22,max_hold,7
SLB,long,2022-03-18,2022-03-25,35.7873,38.6063,78,0.07877,219.88,max_hold,7
QCOM,long,2022-03-18,2022-03-25,138.7169,142.1944,20,0.02507,69.55,max_hold,7
MRK,long,2022-03-21,2022-03-28,70.0798,71.7584,40,0.02395,67.15,max_hold,7
JNJ,long,2022-03-23,2022-03-30,155.2153,158.9183,18,0.02386,66.65,max_hold,7
WMT,long,2022-03-23,2022-03-30,45.3059,47.0472,63,0.03843,109.7,max_hold,7
CVX,long,2022-03-23,2022-03-30,140.1424,137.8686,20,-0.01623,-45.48,max_hold,7
AMD,long,2022-03-23,2022-03-30,114.3471,116.2518,24,0.01666,45.71,max_hold,7
LLY,long,2022-03-30,2022-04-01,280.2916,282.1025,10,0.00646,18.11,signal_fade,2
HD,long,2022-03-28,2022-04-04,278.9564,274.4302,10,-0.01623,-45.26,max_hold,7
ADBE,long,2022-03-28,2022-04-04,433.6367,469.0853,6,0.08175,212.69,max_hold,7
BAC,long,2022-03-30,2022-04-05,39.0262,35.6665,74,-0.08609,-248.62,stop_loss,6
UNH,long,2022-04-05,2022-04-05,471.9598,479.0872,6,0.0151,42.76,signal_fade,0
COP,long,2022-03-30,2022-04-06,86.9262,84.6028,33,-0.02673,-76.67,max_hold,7
ABBV,long,2022-04-05,2022-04-06,138.8466,143.6601,20,0.03467,96.27,signal_fade,1
AMD,long,2022-04-01,2022-04-08,110.5352,98.5507,25,-0.10842,-299.61,stop_loss,7
CVX,long,2022-04-01,2022-04-08,137.424,142.1699,20,0.03453,94.92,max_hold,7
GS,long,2022-04-08,2022-04-11,282.4226,289.4282,10,0.02481,70.06,signal_fade,3
JNJ,long,2022-04-05,2022-04-12,156.3137,159.1926,18,0.01842,51.82,max_hold,7
JPM,long,2022-04-05,2022-04-12,121.222,114.6605,23,-0.05413,-150.91,max_hold,7
QCOM,long,2022-04-06,2022-04-13,129.9675,128.1567,22,-0.01393,-39.84,max_hold,7
SLB,long,2022-04-06,2022-04-13,37.1662,38.3888,77,0.03289,94.14,max_hold,7
CRM,long,2022-04-07,2022-04-14,195.8316,185.0051,14,-0.05528,-151.57,max_hold,7
COP,long,2022-04-07,2022-04-14,84.6874,88.0133,33,0.03927,109.75,max_hold,7
AMD,long,2022-04-11,2022-04-18,98.6493,93.3433,29,-0.05379,-153.87,max_hold,7
V,long,2022-04-11,2022-04-18,208.4412,206.153,13,-0.01098,-29.75,max_hold,7
MSFT,long,2022-04-18,2022-04-18,269.3623,269.5464,10,0.00068,1.84,signal_fade,0
ABBV,long,2022-04-14,2022-04-21,136.5323,135.9033,20,-0.00461,-12.58,max_hold,7
NVDA,long,2022-04-20,2022-04-21,22.4611,20.2324,127,-0.09923,-283.05,stop_loss,1
TSLA,long,2022-04-18,2022-04-25,329.8415,331.6441,8,0.00547,14.42,max_hold,7
LLY,long,2022-04-25,2022-04-25,268.8804,275.7714,10,0.02563,68.91,signal_fade,0
AMD,long,2022-04-19,2022-04-26,93.4367,84.2079,30,-0.09877,-276.86,stop_loss,7
GS,short,2022-04-19,2022-04-26,297.3369,281.1257,9,0.05452,145.9,max_hold,7
TSLA,long,2022-04-26,2022-04-26,331.9759,299.3769,8,-0.0982,-260.79,stop_loss,0
META,long,2022-04-22,2022-04-27,188.8071,201.053,15,0.06486,183.69,stop_loss,5
HD,short,2022-04-21,2022-04-28,284.0539,276.4,10,0.02695,76.54,max_hold,7
COP,long,2022-04-22,2022-04-29,83.9497,80.7809,33,-0.03775,-104.57,max_hold,7
CVX,long,2022-04-22,2022-04-29,138.7748,131.8299,20,-0.05004,-138.9,max_hold,7
DVN,long,2022-04-25,2022-05-02,46.1099,50.1034,61,0.08661,243.6,max_hold,7
COST,long,2022-04-25,2022-05-02,543.2956,505.211,5,-0.0701,-190.42,stop_loss,7
AMD,long,2022-04-27,2022-05-04,84.2921,97.6012,33,0.15789,439.2,max_hold,7
TSLA,long,2022-04-27,2022-05-04,299.6764,312.8501,9,0.04396,118.56,max_hold,7
NVDA,long,2022-04-28,2022-05-05,18.9199,18.6708,149,-0.01317,-37.12,max_hold,7
UNH,long,2022-04-28,2022-05-05,478.2155,448.3851,5,-0.06238,-149.15,max_hold,7
ABBV,long,2022-05-02,2022-05-09,126.8448,130.7101,22,0.03047,85.04,max_hold,7
CVX,long,2022-05-02,2022-05-09,131.9618,136.8059,21,0.03671,101.73,max_hold,7
COP,long,2022-05-02,2022-05-09,80.8618,84.7313,34,0.04785,131.56,max_hold,7
MSFT,short,2022-05-03,2022-05-09,273.9652,262.3894,10,0.04225,115.76,signal_recovered,6
AMZN,long,2022-05-05,2022-05-09,123.0615,111.1944,23,-0.09643,-272.94,stop_loss,4
TSLA,long,2022-05-06,2022-05-09,295.8145,272.9668,9,-0.07724,-205.63,stop_loss,3
COST,long,2022-05-03,2022-05-10,505.7164,480.3507,5,-0.05016,-126.83,max_hold,7
HD,short,2022-05-03,2022-05-10,273.9194,261.4207,10,0.04563,124.99,max_hold,7
UNH,long,2022-05-06,2022-05-10,448.8337,447.812,6,-0.00228,-6.13,signal_fade,4
NVDA,long,2022-05-09,2022-05-11,17.9893,16.1626,160,-0.10154,-292.27,stop_loss,2
TSLA,long,2022-05-10,2022-05-11,273.2399,233.5498,10,-0.14526,-396.9,stop_loss,1
ADBE,short,2022-05-05,2022-05-12,415.3422,396.6682,6,0.04496,112.04,max_hold,7
MA,long,2022-05-06,2022-05-12,338.2277,319.7582,8,-0.05461,-147.76,stop_loss,6
V,long,2022-05-06,2022-05-13,197.3049,191.252,14,-0.03068,-84.74,max_hold,7
AMZN,long,2022-05-10,2022-05-17,111.3056,111.3838,25,0.0007,1.95,max_hold,7
SLB,long,2022-05-10,2022-05-17,34.8983,39.2769,81,0.12547,354.66,max_hold,7
XOM,long,2022-05-10,2022-05-17,74.1587,80.8474,38,0.09019,254.17,max_hold,7
COP,long,2022-05-10,2022-05-17,84.8161,92.7208,33,0.0932,260.86,max_hold,7
COST,long,2022-05-13,2022-05-18,470.5165,410.2408,5,-0.12811,-301.38,stop_loss,5
TSLA,long,2022-05-12,2022-05-19,233.7835,237.8777,11,0.01751,45.04,max_hold,7
AAPL,long,2022-05-12,2022-05-19,140.0304,136.2846,20,-0.02675,-74.91,max_hold,7
MA,long,2022-05-13,2022-05-20,320.0782,330.8441,8,0.03364,86.13,max_hold,7
TSLA,long,2022-05-20,2022-05-20,238.1157,218.2308,11,-0.08351,-218.73,stop_loss,0
AMZN,long,2022-05-18,2022-05-25,111.4952,107.916,25,-0.0321,-89.48,max_hold,7
COST,long,2022-05-19,2022-05-26,410.6512,435.4346,6,0.06035,148.7,max_hold,7
WMT,long,2022-05-19,2022-05-26,38.3962,39.824,73,0.03718,104.23,max_hold,7
QCOM,long,2022-05-20,2022-05-27,120.8543,126.7484,23,0.04877,135.56,max_hold,7
CVX,long,2022-05-20,2022-05-27,143.7467,153.0247,19,0.06454,176.28,max_hold,7
TSLA,long,2022-05-23,2022-05-31,218.4492,251.5941,12,0.15173,397.74,max_hold,8
UNH,short,2022-05-25,2022-06-01,460.8749,457.1532,6,0.00808,22.33,max_hold,7
GS,short,2022-05-25,2022-06-01,280.0439,290.5043,10,-0.03735,-104.6,max_hold,7
GOOGL,long,2022-05-26,2022-06-02,104.8006,114.9849,27,0.09718,274.98,max_hold,7
ABBV,long,2022-05-31,2022-06-07,128.5661,128.6622,22,0.00075,2.11,max_hold,7
MRK,long,2022-06-01,2022-06-08,80.6353,78.4281,35,-0.02737,-77.25,max_hold,7
JNJ,long,2022-06-01,2022-06-08,159.7073,157.8199,17,-0.01182,-32.09,max_hold,7
CVX,long,2022-06-01,2022-06-08,150.4285,153.0842,19,0.01765,50.46,max_hold,7
NVDA,long,2022-06-08,2022-06-10,18.7563,15.9477,153,-0.14974,-429.72,stop_loss,2
AMZN,long,2022-06-09,2022-06-10,120.05,104.1379,23,-0.13255,-365.98,stop_loss,1
AVGO,long,2022-06-07,2022-06-13,52.1093,48.7538,55,-0.06439,-184.55,stop_loss,6
GS,long,2022-06-10,2022-06-15,269.1191,255.8959,10,-0.04914,-132.23,signal_fade,5
WMT,long,2022-06-09,2022-06-16,38.7552,38.0881,74,-0.01721,-49.36,max_hold,7
AMD,long,2022-06-13,2022-06-16,91.3056,82.1489,30,-0.10029,-274.7,stop_loss,3
DVN,long,2022-06-14,2022-06-16,59.8679,52.4314,46,-0.12422,-342.08,stop_loss,2
CVX,long,2022-06-14,2022-06-16,144.1638,131.6985,19,-0.08647,-236.84,stop_loss,2
COP,long,2022-06-14,2022-06-16,98.2418,87.3583,28,-0.11078,-304.74,stop_loss,2
BAC,long,2022-06-10,2022-06-17,30.4322,29.6887,94,-0.02443,-69.89,max_hold,7
COP,long,2022-06-17,2022-06-17,87.4457,82.65,31,-0.05484,-148.67,stop_loss,0
DVN,long,2022-06-17,2022-06-17,52.4838,49.8888,52,-0.04944,-134.94,stop_loss,0
MA,long,2022-06-17,2022-06-17,299.8872,308.4188,9,0.02845,76.78,signal_fade,0
NVDA,long,2022-06-13,2022-06-21,15.9637,16.173,176,0.01311,36.84,max_hold,8
JPM,long,2022-06-13,2022-06-21,105.6612,103.7671,26,-0.01793,-49.25,max_hold,8
UNH,short,2022-06-13,2022-06-21,439.2513,441.8067,6,-0.00582,-15.33,max_hold,8
META,long,2022-06-14,2022-06-21,164.667,156.9228,17,-0.04703,-131.65,max_hold,7
CVX,long,2022-06-17,2022-06-23,131.8303,123.4673,20,-0.06344,-167.26,stop_loss,6
COP,long,2022-06-21,2022-06-23,82.7327,77.4682,33,-0.06363,-173.73,stop_loss,2
AMD,long,2022-06-17,2022-06-24,82.2311,87.3163,33,0.06184,167.81,max_hold,7
XOM,long,2022-06-21,2022-06-28,77.4903,81.2581,35,0.04862,131.87,max_hold,7
AMD,long,2022-06-27,2022-06-28,87.4037,79.5102,31,-0.09031,-244.7,stop_loss,1
META,long,2022-06-22,2022-06-29,157.0798,160.6581,17,0.02278,60.83,max_hold,7
NVDA,long,2022-06-22,2022-06-29,16.1892,15.3108,169,-0.05426,-148.44,max_hold,7
UNH,short,2022-06-22,2022-06-29,441.3651,476.9397,6,-0.0806,-213.45,stop_loss,7
XOM,long,2022-06-29,2022-06-30,81.3394,75.8048,33,-0.06804,-182.64,stop_loss,1
COP,long,2022-06-24,2022-07-01,77.5457,77.5055,34,-0.00052,-1.37,max_hold,7
DVN,long,2022-06-24,2022-07-01,46.8076,44.6783,57,-0.04549,-121.37,max_hold,7
AMD,long,2022-06-29,2022-07-01,79.5898,71.944,34,-0.09606,-259.96,stop_loss,2
NVDA,long,2022-06-30,2022-07-07,15.3261,15.3796,176,0.00349,9.41,max_hold,7
GOOGL,long,2022-06-30,2022-07-07,109.0877,116.1613,24,0.06484,169.77,max_hold,7
XOM,long,2022-07-01,2022-07-08,75.8806,74.4327,35,-0.01908,-50.68,max_hold,7
COP,long,2022-07-05,2022-07-12,77.583,71.4421,34,-0.07915,-208.79,max_hold,7
AMD,long,2022-07-05,2022-07-12,72.016,74.9025,37,0.04008,106.8,max_hold,7
DVN,long,2022-07-05,2022-07-12,44.723,42.9052,59,-0.04065,-107.25,max_hold,7
WMT,long,2022-07-07,2022-07-14,39.7685,40.8744,67,0.02781,74.09,max_hold,7
NVDA,long,2022-07-08,2022-07-15,15.395,16.2487,175,0.05546,149.41,max_hold,7
XOM,long,2022-07-11,2022-07-18,74.5072,75.5251,36,0.01366,36.65,max_hold,7
AMZN,long,2022-07-12,2022-07-19,112.2161,118.5607,23,0.05654,145.93,max_hold,7
MA,short,2022-07-13,2022-07-19,308.7939,333.0033,8,-0.0784,-193.68,stop_loss,6
COP,long,2022-07-13,2022-07-20,71.5136,75.7706,37,0.05953,157.51,max_hold,7
DVN,long,2022-07-13,2022-07-20,42.9481,46.6688,62,0.08663,230.68,max_hold,7
AMD,long,2022-07-13,2022-07-20,74.9775,89.5552,35,0.19443,510.22,max_hold,7
JPM,long,2022-07-15,2022-07-22,99.5722,105.5598,26,0.06013,155.68,max_hold,7
NVDA,long,2022-07-18,2022-07-25,16.265,16.8338,166,0.03497,94.43,max_hold,7
JNJ,long,2022-07-19,2022-07-26,157.1934,153.7411,17,-0.02196,-58.69,max_hold,7
LLY,long,2022-07-19,2022-07-26,313.6685,318.0831,8,0.01407,35.32,max_hold,7
MRK,long,2022-07-19,2022-07-26,82.6077,80.1774,32,-0.02942,-77.77,max_hold,7
GOOGL,long,2022-07-21,2022-07-26,113.3322,108.2455,24,-0.04488,-122.08,stop_loss,5
META,long,2022-07-22,2022-07-26,171.6492,161.094,16,-0.06149,-168.88,stop_loss,4
WMT,long,2022-07-22,2022-07-26,42.1034,38.4753,65,-0.08617,-235.83,stop_loss,4
COP,long,2022-07-22,2022-07-29,77.4615,82.6754,35,0.06731,182.49,max_hold,7
COST,long,2022-07-28,2022-08-01,497.2986,519.4799,5,0.0446,110.91,signal_fade,4
NVDA,long,2022-07-26,2022-08-02,16.8507,18.1246,162,0.0756,206.38,max_hold,7
GOOGL,long,2022-07-27,2022-08-03,108.3538,116.3892,25,0.07416,200.88,max_hold,7
MSFT,long,2022-07-27,2022-08-03,252.8073,272.5145,10,0.07795,197.07,max_hold,7
MRK,long,2022-07-29,2022-08-05,79.8852,77.3424,34,-0.03183,-86.45,max_hold,7
BAC,long,2022-07-29,2022-08-05,30.2424,30.8441,90,0.01989,54.15,max_hold,7
ABBV,long,2022-07-29,2022-08-05,126.9749,120.394,21,-0.05183,-138.2,max_hold,7
HD,long,2022-07-29,2022-08-05,270.7892,281.213,10,0.03849,104.24,max_hold,7
LLY,long,2022-08-01,2022-08-05,316.9785,290.6915,8,-0.08293,-210.3,stop_loss,4
V,long,2022-08-01,2022-08-08,202.2418,205.4805,13,0.01601,42.1,max_hold,7
JPM,long,2022-08-02,2022-08-09,103.9141,107.4917,26,0.03443,93.02,max_hold,7
NVDA,long,2022-08-03,2022-08-10,18.1427,18.0718,150,-0.00391,-10.64,max_hold,7
QCOM,long,2022-08-04,2022-08-11,135.9363,135.1793,20,-0.00557,-15.14,max_hold,7
DVN,long,2022-08-04,2022-08-11,47.3016,53.6274,58,0.13373,366.9,max_hold,7
LLY,long,2022-08-08,2022-08-15,290.9823,304.5225,9,0.04653,121.86,max_hold,7
UNH,long,2022-08-08,2022-08-15,501.4206,505.8368,5,0.00881,22.08,max_hold,7
COST,long,2022-08-08,2022-08-15,519.8179,526.2307,5,0.01234,32.06,max_hold,7
COP,long,2022-08-08,2022-08-15,80.7697,88.1881,34,0.09185,252.23,max_hold,7
WMT,long,2022-08-08,2022-08-15,40.2323,44.2716,68,0.1004,274.67,max_hold,7
TSLA,long,2022-08-10,2022-08-15,297.2152,311.5108,9,0.0481,128.66,signal_fade,5
CVX,long,2022-08-09,2022-08-16,132.7325,133.1866,20,0.00342,9.08,max_hold,7
COST,long,2022-08-16,2022-08-17,526.7572,533.8315,5,0.01343,35.37,signal_fade,1
LLY,long,2022-08-17,2022-08-17,301.0208,307.2579,9,0.02072,56.13,signal_fade,0
NVDA,long,2022-08-11,2022-08-18,18.0898,18.3459,152,0.01415,38.91,max_hold,7
QCOM,long,2022-08-12,2022-08-19,135.3146,132.7132,20,-0.01922,-52.03,max_hold,7
V,long,2022-08-15,2022-08-22,204.4661,201.9606,13,-0.01225,-32.57,max_hold,7
UNH,long,2022-08-16,2022-08-23,506.3429,497.9227,5,-0.01663,-42.1,max_hold,7
CVX,long,2022-08-17,2022-08-24,133.3199,140.6519,21,0.055,153.97,max_hold,7
AMD,long,2022-08-17,2022-08-24,99.3096,93.0934,28,-0.06259,-174.05,max_hold,7
AMZN,long,2022-08-19,2022-08-26,140.5402,129.835,20,-0.07617,-214.1,max_hold,7
NVDA,long,2022-08-22,2022-08-26,17.4503,15.9677,161,-0.08496,-238.71,stop_loss,4
JPM,long,2022-08-22,2022-08-29,106.4955,104.7944,26,-0.01597,-44.23,max_hold,7
AMD,long,2022-08-25,2022-08-31,93.1866,82.3088,30,-0.11673,-326.33,stop_loss,6
MA,long,2022-08-30,2022-08-31,323.8266,316.4758,8,-0.0227,-58.81,signal_fade,1
GOOGL,long,2022-08-29,2022-09-06,109.0778,106.066,25,-0.02761,-75.3,max_hold,8
QCOM,long,2022-08-29,2022-09-06,125.998,117.0811,22,-0.07077,-196.17,stop_loss,8
AMD,long,2022-09-01,2022-09-08,82.3912,83.988,33,0.01938,52.69,max_hold,7
MRK,long,2022-09-01,2022-09-08,75.9477,77.5993,36,0.02175,59.46,max_hold,7
XOM,long,2022-09-02,2022-09-09,85.1064,86.1685,32,0.01248,33.99,max_hold,7
CVX,long,2022-09-02,2022-09-09,135.9141,139.6995,20,0.02785,75.71,max_hold,7
AMD,long,2022-09-12,2022-09-13,84.9324,77.0614,32,-0.09267,-251.87,stop_loss,1
NVDA,long,2022-09-07,2022-09-14,13.5362,12.9763,202,-0.04136,-113.1,max_hold,7
AMZN,long,2022-09-07,2022-09-14,126.1831,127.3163,21,0.00898,23.8,max_hold,7
DVN,long,2022-09-07,2022-09-14,56.4354,60.0549,48,0.06414,173.74,max_hold,7
HD,long,2022-09-13,2022-09-15,265.2969,244.193,10,-0.07955,-211.04,stop_loss,2
COST,long,2022-09-14,2022-09-15,491.1622,477.0261,5,-0.02878,-70.68,signal_fade,1
