Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,24.909111735723688,25.028946309162254,24.636761943628045,24.718467712402344,2142300,0.0,0.0
2010-01-05 00:00:00-05:00,24.778371288651876,24.854628855785265,24.24456416299243,24.39708137512207,2856000,0.0,0.0
2010-01-06 00:00:00-05:00,24.375296804005036,24.77837525200705,24.375296804005036,24.658540725708008,2035400,0.0,0.0
2010-01-07 00:00:00-05:00,24.696666929903223,24.702113008772493,24.46244605912811,24.571386337280273,1993400,0.0,0.0
2010-01-08 00:00:00-05:00,24.506032617049886,24.67488814047033,24.353515336647934,24.647653579711914,1306400,0.0,0.0
2010-01-11 00:00:00-05:00,24.76747643301314,25.034377911291813,24.707559180948962,24.958120346069336,1751900,0.0,0.0
2010-01-12 00:00:00-05:00,24.925439893491795,25.056168644155807,24.800159299614577,24.909099578857422,1451600,0.0,0.0
2010-01-13 00:00:00-05:00,24.90909879461454,25.15965997448026,24.892758480494624,25.09974479675293,1247200,0.0,0.0
2010-01-14 00:00:00-05:00,25.143319198633183,25.219576766942986,25.039827081336007,25.181447982788086,1129400,0.0,0.0
2010-01-15 00:00:00-05:00,25.012592302508992,25.067063482371168,24.65853898378858,24.903654098510742,2444700,0.0,0.0
2010-01-19 00:00:00-05:00,24.93633220601224,25.27949333190918,24.870968874652817,25.27949333190918,1567200,0.0,0.0
2010-01-20 00:00:00-05:00,25.186895598729453,25.197787755800313,24.816499922434694,25.17055320739746,1869100,0.0,0.0
2010-01-21 00:00:00-05:00,25.22502659321069,25.30128416656831,24.685773344968485,24.84373664855957,2114000,0.0,0.0
2010-01-22 00:00:00-05:00,24.413424128334682,24.658539245659945,23.634503909869444,23.699867248535156,6468200,0.0,0.0
2010-01-25 00:00:00-05:00,23.836040360380945,23.966769106128606,23.46019859288367,23.759782791137695,3040100,0.0,0.0
2010-01-26 00:00:00-05:00,23.737995816724734,24.09749726139295,23.61271315276597,24.010345458984375,2522700,0.0,0.0
2010-01-27 00:00:00-05:00,23.787020765798676,24.00490134746536,23.612717131610623,23.994007110595703,2840900,0.0,0.0
2010-01-28 00:00:00-05:00,23.99400637628102,23.99400637628102,23.66718759164621,23.81425666809082,1885100,0.0,0.0
2010-01-29 00:00:00-05:00,23.901403282736194,23.96676660987065,23.694416989303935,23.825145721435547,2049700,0.0,0.0
2010-02-01 00:00:00-05:00,23.879611635264702,23.928634643554688,23.618156283672242,23.928634643554688,1277700,0.0,0.0
2010-02-02 00:00:00-05:00,23.93953955234487,24.0539259300791,23.639955291575678,24.043031692504883,1628100,0.0,0.0
2010-02-03 00:00:00-05:00,23.977665397366646,23.983111476552594,23.74889059215794,23.836042404174805,1205700,0.0,0.0
2010-02-04 00:00:00-05:00,23.765242839460676,23.819711965357627,23.422081528290786,23.43297576904297,3207400,0.0,0.0
2010-02-05 00:00:00-05:00,23.443864937174943,23.55825132352679,23.155172814367194,23.520122528076172,3735600,0.0,0.0
2010-02-08 00:00:00-05:00,23.547353363992624,23.585482153417825,23.29134399682639,23.318580627441406,1381200,0.0,0.0
2010-02-09 00:00:00-05:00,23.44386463258452,23.857835296897125,23.35126464636218,23.6617431640625,2116200,0.0,0.0
2010-02-10 00:00:00-05:00,23.63995725590601,23.63995725590601,23.236878743620185,23.411182403564453,2491000,0.0,0.0
2010-02-11 00:00:00-05:00,23.41116969635473,23.57457902912356,23.264100673504064,23.51466178894043,2019500,0.0,0.0
2010-02-12 00:00:00-05:00,23.340686748473743,23.462195971868507,23.246794789960703,23.31859588623047,2688500,0.595,0.0
2010-02-16 00:00:00-05:00,23.41800797211421,23.721778869628903,23.41248367736058,23.721778869628906,1309500,0.0,0.0
2010-02-17 00:00:00-05:00,23.81015508867189,23.81015508867189,23.583707401012383,23.672077178955078,1027500,0.0,0.0
2010-02-18 00:00:00-05:00,23.627896961322016,23.677605105139893,23.440110874332497,23.589235305786133,1941500,0.0,0.0
2010-02-19 00:00:00-05:00,23.53400279114067,23.93719009502321,23.467725974490637,23.821205139160156,1993700,0.0,0.0
