Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00-05:00,44.69578872436251,46.41310182507724,44.686652134030176,46.340023040771484,38978100,0.0,0.0
2022-01-04 00:00:00-05:00,47.11647149317642,48.55060959398091,47.06166240256263,48.18522262573242,43855100,0.0,0.0
2022-01-05 00:00:00-05:00,48.34051353694316,48.54147673338153,47.500128323816654,47.76503372192383,35072600,0.0,0.0
2022-01-06 00:00:00-05:00,48.55060484934057,49.02560298322037,48.103006031207485,48.98906707763672,29720800,0.0,0.0
2022-01-07 00:00:00-05:00,49.199170134790904,50.414075406684404,49.14436104196854,50.03042221069336,35149300,0.0,0.0
2022-01-10 00:00:00-05:00,50.69723977182114,51.20878074288932,49.7655062984047,50.560218811035156,34733500,0.0,0.0
2022-01-11 00:00:00-05:00,50.75206541594367,51.272739661511515,50.450620597673385,51.208797454833984,25073700,0.0,0.0
2022-01-12 00:00:00-05:00,51.528500324129226,51.80253880712741,50.93474737380951,51.51936721801758,34159400,0.0,0.0
2022-01-13 00:00:00-05:00,51.70205722116797,52.2318679749842,50.93474737795753,51.15398025512695,34037300,0.0,0.0
2022-01-14 00:00:00-05:00,51.9304155369289,53.775612827553374,51.510223026032946,53.035709381103516,56739600,0.0,0.0
2022-01-18 00:00:00-05:00,52.72513761549086,53.08138798025689,51.619843644169976,51.78426742553711,41689600,0.0,0.0
2022-01-19 00:00:00-05:00,52.16792374558037,52.688597888406484,50.669843511162185,50.76118850708008,34970200,0.0,0.0
2022-01-20 00:00:00-05:00,50.898207949341106,51.50109396413239,50.1583009602203,50.24051284790039,26972800,0.0,0.0
2022-01-21 00:00:00-05:00,49.78378480671489,50.2405167774187,48.53234018267121,49.02560806274414,38357600,0.0,0.0
2022-01-24 00:00:00-05:00,48.16695440673317,48.86118897078832,46.751085959357866,48.70589828491211,48451400,0.0,0.0
2022-01-25 00:00:00-05:00,48.11214506731911,49.08041811870122,47.08906640851153,48.95253372192383,40858700,0.0,0.0
2022-01-26 00:00:00-05:00,49.24484449237768,50.16744160649829,48.806382187040185,49.45494079589844,39687100,0.0,0.0
2022-01-27 00:00:00-05:00,49.87512068393178,50.706372579177724,48.623676288800596,49.107810974121094,34209200,0.0,0.0
2022-01-28 00:00:00-05:00,48.97079929701562,49.52801282285944,48.20348949635314,49.500606536865234,35519700,0.0,0.0
2022-01-31 00:00:00-05:00,49.16262546957481,49.372721742656466,48.440988172084694,49.14435577392578,34657500,0.0,0.0
2022-02-01 00:00:00-05:00,49.98475129424251,50.98042719560156,49.31792299107009,50.788597106933594,35870200,0.0,0.0
2022-02-02 00:00:00-05:00,50.48714847055427,51.19964917348634,50.2039734166409,51.09003448486328,29037100,0.0,0.0
2022-02-03 00:00:00-05:00,51.23684853755987,51.64975363909123,50.21835045386052,50.62207794189453,25227400,0.25,0.0
2022-02-04 00:00:00-05:00,51.42035999721189,52.33792529266435,50.89734805882269,51.68645477294922,33622100,0.0,0.0
2022-02-07 00:00:00-05:00,51.7598572875979,53.11785348151878,51.3010746477503,52.60401916503906,37480100,0.0,0.0
2022-02-08 00:00:00-05:00,53.21878558219748,54.11799912545483,53.03527182841901,53.906959533691406,39099600,0.0,0.0
2022-02-09 00:00:00-05:00,53.86108219188659,54.48502685715999,53.53075813377317,54.19140625,25883100,0.0,0.0
2022-02-10 00:00:00-05:00,54.641014566946815,55.32918856275278,53.952840571140854,54.18223190307617,36092000,0.0,0.0
2022-02-11 00:00:00-05:00,53.695918911247595,55.27413226312171,53.136203548072075,53.503231048583984,38650500,0.0,0.0
2022-02-14 00:00:00-05:00,53.68674299980243,53.8152050792158,52.46638299736248,53.08115005493164,32680500,0.0,0.0
2022-02-15 00:00:00-05:00,54.24645541650158,54.4299691625448,53.301364349694325,53.56745910644531,18224600,0.0,0.0
2022-02-16 00:00:00-05:00,53.13621226973767,54.0262518294164,52.80588816510498,53.347251892089844,22057200,0.0,0.0
2022-02-17 00:00:00-05:00,52.438855068989696,52.78752734137058,51.163436440258614,51.52128982543945,24946500,0.0,0.0
2022-02-18 00:00:00-05:00,51.521293314533246,52.04430525875729,50.805589995936764,51.044158935546875,22137900,0.0,0.0
2022-02-22 00:00:00-05:00,50.98910197153602,51.49376217194555,50.190821163607005,50.72300720214844,26887800,0.0,0.0
2022-02-23 00:00:00-05:00,51.24601537722071,51.40200328242973,49.32830395584008,49.50264358520508,21860700,0.0,0.0
2022-02-24 00:00:00-05:00,47.493172900339594,48.47497087811373,46.502204310961794,48.36486053466797,40917600,0.0,0.0
2022-02-25 00:00:00-05:00,48.78694620115512,49.95225457320895,48.71354279595229,49.64945983886719,27493500,0.0,0.0
2022-02-28 00:00:00-05:00,48.29146262384479,48.99798832347973,47.90608337848308,48.970458984375,31094800,0.0,0.0
2022-03-01 00:00:00-05:00,48.117126853210024,48.3740475375592,45.88744271897114,46.14436340332031,54135500,0.0,0.0
2022-03-02 00:00:00-05:00,47.0894464091865,48.46579422746023,46.795825821306785,47.91525650024414,34894300,0.0,0.0
2022-03-03 00:00:00-05:00,48.03454299411444,48.22723437105981,46.740776035827075,47.016048431396484,24159700,0.0,0.0
2022-03-04 00:00:00-05:00,45.91497748041127,45.93332921004786,44.2083051267874,44.76802062988281,35871600,0.0,0.0
2022-03-07 00:00:00-05:00,44.575324871397484,44.575324871397484,41.99696506525499,42.033668518066406,56332500,0.0,0.0
2022-03-08 00:00:00-05:00,42.831950486969745,44.22665022821817,42.529152243697744,42.63008499145508,60018100,0.0,0.0
2022-03-09 00:00:00-05:00,44.76801522106141,45.64887713578623,44.364284218303624,45.107513427734375,34560200,0.0,0.0
2022-03-10 00:00:00-05:00,44.281697581069054,45.4837093228924,43.905495967251625,44.969871520996094,26178800,0.0,0.0
2022-03-11 00:00:00-05:00,45.57545969676782,45.87825787888041,44.43768086150223,44.47438430786133,23707100,0.0,0.0
2022-03-14 00:00:00-04:00,45.56629549366953,46.22694367085778,45.23597140507541,45.74980926513672,28166600,0.0,0.0
2022-03-15 00:00:00-04:00,46.02507983997851,46.456336693518246,45.26350238610926,45.97920227050781,25080600,0.0,0.0
2022-03-16 00:00:00-04:00,46.84170668013589,47.915259874102965,46.548086071581466,47.34636688232422,34672800,0.0,0.0
2022-03-17 00:00:00-04:00,46.81418405887435,47.24544088867596,46.08930660034135,47.236263275146484,29930300,0.0,0.0
2022-03-18 00:00:00-04:00,46.65818626699445,47.29130845778858,45.91496073899543,47.18119812011719,60963400,0.0,0.0
2022-03-21 00:00:00-04:00,47.40142023426363,47.529878808031874,46.43797743076822,46.924285888671875,23411500,0.0,0.0
2022-03-22 00:00:00-04:00,48.089605395710166,49.732048401554216,47.988672635540446,48.98881912231445,28625600,0.0,0.0
2022-03-23 00:00:00-04:00,48.4107476651124,48.67684246402971,46.887589281985726,46.905941009521484,27988700,0.0,0.0
2022-03-24 00:00:00-04:00,47.44730513804166,47.54823789025841,46.71325353133007,47.0986328125,19677800,0.0,0.0
2022-03-25 00:00:00-04:00,47.227087560198136,48.254759725905686,47.172032381590384,48.22723388671875,19130900,0.0,0.0
2022-03-28 00:00:00-04:00,47.74092066788354,47.81432757081023,46.59396406140751,47.539058685302734,24115400,0.0,0.0
2022-03-29 00:00:00-04:00,48.686014846616786,48.906228552915735,47.27296348030249,47.34636688232422,20915000,0.0,0.0
2022-03-30 00:00:00-04:00,47.282143444693304,47.419779653339575,45.68558162561434,45.97920227050781,30913800,0.0,0.0
2022-03-31 00:00:00-04:00,45.64886602493266,46.27281060438759,44.437680311927984,44.465206146240234,31238500,0.0,0.0
2022-04-01 00:00:00-04:00,45.19009290366053,45.39195839812739,43.887151803606386,44.69460678100586,29989900,0.0,0.0
2022-04-04 00:00:00-04:00,44.45603203488057,44.64871987553285,43.685277172038205,44.465206146240234,23778300,0.0,0.0
2022-04-05 00:00:00-04:00,43.96054853745523,44.86893962443104,43.83208996965194,44.153236389160156,21757300,0.0,0.0
2022-04-06 00:00:00-04:00,43.75868595512789,44.116539346444604,43.492594690113386,43.94219970703125,26001200,0.0,0.0
2022-04-07 00:00:00-04:00,44.18994884101343,44.31840743499057,42.740197351541845,43.80457305908203,29486500,0.0,0.0
2022-04-08 00:00:00-04:00,44.04313700102166,44.859769606211486,43.97890770624723,44.71295928955078,23659800,0.0,0.0
2022-04-11 00:00:00-04:00,44.90564300382702,46.05259959005278,44.887291278419355,45.26349639892578,27041000,0.0,0.0
2022-04-12 00:00:00-04:00,45.5846390466093,45.78650450904813,44.04312924308273,44.428504943847656,25791900,0.0,0.0
2022-04-13 00:00:00-04:00,43.62105470556092,44.61202339816011,43.538473689491504,44.53861999511719,20645300,0.0,0.0
2022-04-14 00:00:00-04:00,42.10707270206956,43.877974080276694,41.31796595320205,42.529151916503906,65583200,0.0,0.0
2022-04-18 00:00:00-04:00,42.409870907639004,43.65776032339014,42.345641614201874,43.28155517578125,26120900,0.0,0.0
