Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00-05:00,67.70144012579975,69.85394930183301,67.4960106024323,68.89826965332031,3568200,0.0,0.0
2022-01-04 00:00:00-05:00,69.81821732032321,70.9078720773058,69.55027378592024,70.12189483642578,4171700,0.0,0.0
2022-01-05 00:00:00-05:00,70.78283595923055,71.30979638827104,69.52347876153966,69.84501647949219,3999800,0.0,0.0
2022-01-06 00:00:00-05:00,71.4527028956292,71.87248861542274,70.52381694027473,71.59561157226562,4248200,0.0,0.0
2022-01-07 00:00:00-05:00,71.97073827889592,72.72992190173439,71.40804386955116,72.34586334228516,3723200,0.0,0.0
2022-01-10 00:00:00-05:00,72.33693060552478,72.85496435426809,71.80103667873492,72.3726577758789,3975900,0.0,0.0
2022-01-11 00:00:00-05:00,73.06040101741176,75.10572890946798,72.52450022400949,74.89137268066406,4174000,0.0,0.0
2022-01-12 00:00:00-05:00,75.66842395784718,76.05248256178041,74.68595051953898,75.35581970214844,3192500,0.0,0.0
2022-01-13 00:00:00-05:00,75.355812412752,75.85597917348734,74.1947032161752,74.45372009277344,3033100,0.0,0.0
2022-01-14 00:00:00-05:00,74.23936462856459,76.21324483115765,74.10538944080483,76.09712982177734,3121300,0.0,0.0
2022-01-18 00:00:00-05:00,76.87417849490639,77.16892253759366,75.16824871142676,76.49011993408203,3513200,0.0,0.0
2022-01-19 00:00:00-05:00,77.2671661251628,77.32968696570302,74.73059170697258,75.21289825439453,2786800,0.0,0.0
2022-01-20 00:00:00-05:00,74.40905523922626,75.61482503485178,72.69419202954025,72.7120590209961,3868800,0.0,0.0
2022-01-21 00:00:00-05:00,72.03325417812174,72.1225686898081,70.14868868021935,70.81855773925781,5994900,0.0,0.0
2022-01-24 00:00:00-05:00,68.88042142816461,70.44344960770692,67.02264915648571,70.193359375,5075700,0.0,0.0
2022-01-25 00:00:00-05:00,69.74676554723048,72.88175475899406,68.41596087897898,72.48876953125,4948100,0.0,0.0
2022-01-26 00:00:00-05:00,73.6320158245105,74.98961424228123,71.71172298501484,72.61381530761719,4132200,0.0,0.0
2022-01-27 00:00:00-05:00,74.63236215642004,75.49872745693267,71.49737904422531,73.22117614746094,5821200,0.0,0.0
2022-01-28 00:00:00-05:00,72.76564636684232,74.37332807057523,70.8542871367059,72.7120590209961,4647900,0.0,0.0
2022-01-31 00:00:00-05:00,72.61382625598205,74.15005394494257,71.37233584531631,74.10540008544922,4649400,0.0,0.0
2022-02-01 00:00:00-05:00,73.80170702041416,77.55297795864865,73.26581311902656,77.30289459228516,6046800,0.0,0.0
2022-02-02 00:00:00-05:00,77.05899562047323,78.4140775582848,76.16463657905932,78.242431640625,4797100,0.98,0.0
2022-02-03 00:00:00-05:00,78.26952427602417,78.26952427602417,76.34531059979253,76.86927032470703,3121900,0.0,0.0
2022-02-04 00:00:00-05:00,77.63714548205093,79.136765563856,77.01380572868112,78.32371520996094,3717500,0.0,0.0
2022-02-07 00:00:00-05:00,78.09787610875333,81.6120542593642,77.38420577948673,80.97064971923828,5173800,0.0,0.0
2022-02-08 00:00:00-05:00,80.97064213063318,81.07905114263744,78.7573448842172,79.94078063964844,3128500,0.0,0.0
2022-02-09 00:00:00-05:00,79.95886051432225,80.89838470517502,79.61556872033043,80.25697326660156,2464600,0.0,0.0
2022-02-10 00:00:00-05:00,80.07629351666607,81.99147812136347,79.79624550603508,81.20552825927734,5166500,0.0,0.0
2022-02-11 00:00:00-05:00,81.5307503990505,84.71067247895458,80.86224534501368,83.11167907714844,6433600,0.0,0.0
2022-02-14 00:00:00-05:00,82.65997761012537,82.65997761012537,80.20276187238947,81.05194854736328,4349100,0.0,0.0
2022-02-15 00:00:00-05:00,79.26323632891975,80.61831790389292,78.60376715545486,79.97691345214844,3627000,0.0,0.0
2022-02-16 00:00:00-05:00,81.09712066228101,81.98244374859776,79.2542155953069,79.53426361083984,4920000,0.0,0.0
2022-02-17 00:00:00-05:00,79.19098523258333,79.8414187196346,78.34179841594883,78.6308822631836,3024400,0.0,0.0
2022-02-18 00:00:00-05:00,77.70039231694847,79.16387624940599,77.61005490877125,78.341796875,2655500,0.0,0.0
2022-02-22 00:00:00-05:00,80.1846960910109,80.38344249251116,76.59824573385072,77.54679870605469,3638800,0.0,0.0
2022-02-23 00:00:00-05:00,78.0978828846818,78.54054792769955,77.12222916976162,78.0075454711914,3544200,0.0,0.0
2022-02-24 00:00:00-05:00,78.74831135141783,78.74831135141783,74.3578461768024,75.74002838134766,5802200,0.0,0.0
2022-02-25 00:00:00-05:00,76.31821150304768,77.4113100160427,75.73100799975546,76.6705322265625,3275400,0.0,0.0
2022-02-28 00:00:00-05:00,75.7129372819736,76.58018883418387,73.98746998634867,75.44192504882812,6226900,0.0,0.0
2022-03-01 00:00:00-05:00,76.42659124942308,77.51066052846134,71.9548252887544,72.84014129638672,5799200,0.0,0.0
2022-03-02 00:00:00-05:00,74.4481993917673,76.02009239197018,73.41833085530044,75.54129791259766,4917700,0.0,0.0
2022-03-03 00:00:00-05:00,75.15283320924193,76.76086238879837,74.61983082380021,76.05622100830078,3359000,0.0,0.0
2022-03-04 00:00:00-05:00,75.33350104153367,78.05269999493821,74.93600824119112,77.67327880859375,5877000,0.0,0.0
2022-03-07 00:00:00-05:00,78.82962625505284,79.21808330887741,75.50515866883168,75.89361572265625,5611700,0.0,0.0
2022-03-08 00:00:00-05:00,78.2062961597358,83.67179612624862,77.80880324804666,81.7927474975586,10814300,0.0,0.0
2022-03-09 00:00:00-05:00,79.04642680097577,81.964372217213,78.09786692244349,78.72120666503906,7787100,0.0,0.0
2022-03-10 00:00:00-05:00,79.7601200919359,81.25974045152962,77.95334425628386,80.92549133300781,4537400,0.0,0.0
2022-03-11 00:00:00-05:00,80.18470549203204,84.57517088469866,79.95885853517593,82.81356048583984,6776800,0.0,0.0
2022-03-14 00:00:00-04:00,82.13602216674582,83.29235751900109,80.28408119837843,81.80177307128906,4747000,0.0,0.0
2022-03-15 00:00:00-04:00,79.71492876116312,79.85947410154567,75.09861706028846,76.25495910644531,6187600,0.0,0.0
2022-03-16 00:00:00-04:00,76.74280882488358,78.40504635014712,76.08333943613663,76.73377990722656,3399900,0.0,0.0
2022-03-17 00:00:00-04:00,77.78169091705826,80.49185441167563,77.70038932052478,80.48281860351562,4175700,0.0,0.0
2022-03-18 00:00:00-04:00,80.68156255349456,82.13601746902651,79.64267209294485,81.693359375,7593200,0.0,0.0
2022-03-21 00:00:00-04:00,83.10263396924853,85.78569658544544,82.8858228475027,85.15332794189453,4735700,0.0,0.0
2022-03-22 00:00:00-04:00,84.64743076161373,85.31594266968155,82.76838944993854,84.54805755615234,3529700,0.0,0.0
2022-03-23 00:00:00-04:00,85.96638220759684,87.55633969640864,85.69536312375534,86.29159545898438,3968100,0.0,0.0
2022-03-24 00:00:00-04:00,86.44517041295462,88.09836465039963,85.74052911628935,87.12271118164062,3398800,0.0,0.0
2022-03-25 00:00:00-04:00,86.31872019176264,88.21583348219966,86.27354803796293,87.85447692871094,3210700,0.0,0.0
2022-03-28 00:00:00-04:00,86.81557542694574,87.72799913174845,86.101898162031,87.05949401855469,3087500,0.0,0.0
2022-03-29 00:00:00-04:00,85.50566232131885,87.60152188067622,84.60227446138374,87.33953857421875,2898500,0.0,0.0
2022-03-30 00:00:00-04:00,88.38745908067789,91.57642380554583,88.38745908067789,90.79047393798828,4192600,0.0,0.0
2022-03-31 00:00:00-04:00,89.82385443704439,93.13025039272885,89.48056953437187,91.7300033569336,5261500,0.0,0.0
2022-04-01 00:00:00-04:00,92.07327978342536,93.09411237370237,90.71819812961486,91.48607635498047,3301800,0.0,0.0
2022-04-04 00:00:00-04:00,91.96486641803163,92.82308193692715,90.42910326277008,91.00727081298828,2668100,0.0,0.0
2022-04-05 00:00:00-04:00,91.2963583867531,93.27477964727773,90.90790140163413,91.65771484375,3818700,0.0,0.0
2022-04-06 00:00:00-04:00,92.77790818936242,94.63889142091118,90.73625707841488,93.3199462890625,3994300,0.0,0.0
2022-04-07 00:00:00-04:00,93.5096712336595,94.33175053118582,90.75433574196305,93.34706115722656,3700000,0.0,0.0
2022-04-08 00:00:00-04:00,93.9703943862541,94.6027699712911,93.02184134715135,93.24768829345703,3291200,0.0,0.0
2022-04-11 00:00:00-04:00,92.75986956427943,93.18446297875059,90.45622766939675,91.15184020996094,3705900,0.0,0.0
2022-04-12 00:00:00-04:00,92.68758170824933,94.31368241405958,90.78143300566678,91.05245208740234,4189900,0.0,0.0
2022-04-13 00:00:00-04:00,92.0642561502801,94.30465408676497,91.08859564940663,93.89813232421875,3899900,0.0,0.0
