datetime,cash,holdings,portfolio_value
2025-06-09 14:11:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:12:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:14:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:15:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:16:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:17:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:20:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:21:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:24:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:25:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:26:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:28:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:30:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:31:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:32:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:33:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:34:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:39:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:40:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:45:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:46:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:48:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:49:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:53:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:54:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:57:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:58:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 14:59:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:00:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:01:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:02:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:03:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:04:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:05:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:06:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:07:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:08:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:09:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:12:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:13:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:14:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:15:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:16:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:19:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:20:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:21:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:22:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:23:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:24:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:26:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:28:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:29:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:30:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:32:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:33:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:38:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:40:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:45:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:53:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:54:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 15:59:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:00:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:01:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:02:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:06:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:07:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:08:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:09:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:11:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:15:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:16:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:23:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:25:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:26:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:31:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:33:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:35:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:37:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:38:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:41:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:42:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:43:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:45:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:47:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:48:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:49:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:50:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:51:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:54:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:55:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:56:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 16:57:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:00:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:01:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:05:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:07:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:09:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:12:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:13:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:15:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:16:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:17:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:19:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:21:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:24:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:25:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:26:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:27:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:28:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
2025-06-09 17:29:00+00:00,3500,"{'AAPL': 0, 'MSFT': 0, 'NVDA': 0, 'AMZN': 0, 'GOOG': 0, 'META': 0, 'TSLA': 0}",3500.0
