Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00-05:00,49.307045951040706,49.34918808231013,47.48647822915028,47.747764587402344,57219200,0.0,0.0
2022-01-04 00:00:00-05:00,47.385338693601625,47.56233758237822,45.463625908243,45.96091079711914,66993100,0.0,0.0
2022-01-05 00:00:00-05:00,47.065060441351655,47.570772554031855,46.66891725010067,46.8880615234375,52956400,0.0,0.0
2022-01-06 00:00:00-05:00,46.49191584204064,46.88805901207387,45.92720412030216,46.22220230102539,37000400,0.0,0.0
2022-01-07 00:00:00-05:00,46.66048823702843,47.00605891705799,46.04520401235331,46.96391677856445,27703400,0.0,0.0
2022-01-10 00:00:00-05:00,46.955483151910634,47.419053073536396,46.13791543330337,47.402198791503906,34044700,0.0,0.0
2022-01-11 00:00:00-05:00,47.83205518990282,48.40519725380271,47.039772085212476,47.7814826965332,33576600,0.0,0.0
2022-01-12 00:00:00-05:00,47.48647822915028,48.17761947073211,47.11562297264541,47.747764587402344,27608500,0.0,0.0
2022-01-13 00:00:00-05:00,47.64662772663245,47.8320569940763,46.5424889092799,46.81220245361328,28117900,0.0,0.0
2022-01-14 00:00:00-05:00,46.34020315863939,46.67734670406184,45.94405997505388,46.314918518066406,27072500,0.0,0.0
2022-01-18 00:00:00-05:00,45.93562382954148,45.97776596064932,45.03376871983195,45.606910705566406,35598000,0.0,0.0
2022-01-19 00:00:00-05:00,45.21920235854271,45.927201161911924,45.050630602456934,45.126487731933594,27300400,0.0,0.0
2022-01-20 00:00:00-05:00,45.480482140086735,45.95248237893988,44.73034125735197,45.556339263916016,35105300,0.0,0.0
2022-01-21 00:00:00-05:00,45.868202824733906,46.24748850941389,44.21620652617125,44.49435043334961,41059000,0.0,0.0
2022-01-24 00:00:00-05:00,43.6177833833744,43.87906981330206,41.991071591277716,43.4407844543457,59036400,0.0,0.0
2022-01-25 00:00:00-05:00,43.28906058727902,44.53648638734999,43.187918823824255,44.28363037109375,43983200,0.0,0.0
2022-01-26 00:00:00-05:00,44.30891992075979,45.193917683397316,44.2162052876307,44.67977523803711,39644800,0.0,0.0
2022-01-27 00:00:00-05:00,45.02797710031012,46.35283008987123,45.01099143176234,45.325218200683594,36957200,0.4,0.0
2022-01-28 00:00:00-05:00,45.66492159522035,46.42925718322672,45.09591308134256,46.14051055908203,28590400,0.0,0.0
2022-01-31 00:00:00-05:00,45.86025190324005,45.979148334269254,44.492936467034625,44.74771499633789,38644600,0.0,0.0
2022-02-01 00:00:00-05:00,44.7901829610614,45.14687227148385,44.49293862935776,45.070438385009766,27883300,0.0,0.0
2022-02-02 00:00:00-05:00,44.87510255413697,45.97065371257854,44.54389016662779,45.74135208129883,32039300,0.0,0.0
2022-02-03 00:00:00-05:00,45.29125097914605,45.76683674894082,45.08742619231609,45.33371353149414,22635800,0.0,0.0
2022-02-04 00:00:00-05:00,45.02797581088363,45.37617390692939,44.69676338289925,45.010990142822266,24932200,0.0,0.0
2022-02-07 00:00:00-05:00,45.26576875593931,45.503564869489516,44.36555102505795,45.189334869384766,32358500,0.0,0.0
2022-02-08 00:00:00-05:00,43.006723374678074,43.9918693690226,42.1999220217969,43.906944274902344,67922000,0.0,0.0
2022-02-09 00:00:00-05:00,43.85598600517841,43.92392867025571,43.22753255163627,43.711612701416016,38522200,0.0,0.0
2022-02-10 00:00:00-05:00,43.34642980311943,43.62668520270062,42.79440697772682,42.97275161743164,34200600,0.0,0.0
2022-02-11 00:00:00-05:00,42.74344805297898,43.5162779713375,42.531132105741094,43.125614166259766,34997800,0.0,0.0
2022-02-14 00:00:00-05:00,42.31032062504453,42.88782024594686,41.17230704734689,42.2933349609375,42973100,0.0,0.0
2022-02-15 00:00:00-05:00,42.29333847243792,42.49716321896112,41.792272678573006,42.284847259521484,29150000,0.0,0.0
2022-02-16 00:00:00-05:00,42.11500287620013,43.125625893589,41.979120762604275,42.191436767578125,27672600,0.0,0.0
2022-02-17 00:00:00-05:00,42.301833109452566,42.42922074186102,41.40161227121763,41.52900314331055,21231700,0.0,0.0
2022-02-18 00:00:00-05:00,41.42709488993036,42.055551645151986,40.93452347826792,41.214778900146484,26955300,0.0,0.0
2022-02-22 00:00:00-05:00,40.37399967027477,41.027933150063745,40.21263748350666,40.36550521850586,34814800,0.0,0.0
2022-02-23 00:00:00-05:00,40.4164636373721,40.90054373540343,39.728558805582395,39.80499267578125,25793000,0.0,0.0
2022-02-24 00:00:00-05:00,38.947244245139544,39.71157983630711,38.55658361589714,39.032169342041016,44227300,0.0,0.0
2022-02-25 00:00:00-05:00,38.90478793894419,40.79015195807779,38.84533971363776,40.52688217163086,31199200,0.0,0.0
2022-02-28 00:00:00-05:00,39.76254158567428,40.059782700003055,39.35489524044402,39.86445236206055,35296100,0.0,0.0
2022-03-01 00:00:00-05:00,39.65213543272773,40.03430488489599,38.59055542097429,38.85382843017578,29854500,0.0,0.0
2022-03-02 00:00:00-05:00,39.15955799747926,40.70521799881232,39.066138452395734,40.5098876953125,36516200,0.0,0.0
2022-03-03 00:00:00-05:00,40.49290178655301,41.26573178259303,40.32304836375293,40.62029266357422,30553300,0.0,0.0
2022-03-04 00:00:00-05:00,40.34002634297334,41.418591646589654,40.263592479262456,41.316680908203125,33217300,0.0,0.0
2022-03-07 00:00:00-05:00,40.97698613709742,41.47805200390528,40.357023834044455,40.747684478759766,33171300,0.0,0.0
2022-03-08 00:00:00-05:00,40.40797742467539,41.12135598188555,39.46529398881249,40.28907775878906,32913300,0.0,0.0
